Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"WW Raymond, JB Schram, GL Eckert…","Sea otter effects on trophic structure of seagrass communities in southeast Alaska",2021,"… Ecology Progress Series","int-res.com","https://www.int-res.com/abstracts/meps/v674/p37-58/","https://scholar.google.com/scholar?cites=12159542304577509994&as_sdt=2005&sciodt=2007&hl=en",79,"2024-02-07 15:29:36","","","","",,,,,3,1.00,1,4,3,"… Only staghorn sculpin differed in δ 13 C between regions, and Fucus, sugar kelp, butter clams, dock shrimp, and shiner perch differed in δ 15 N. FA analysis indicated multivariate …","https://www.int-res.com/articles/meps_oa/m674p037.pdf","https://scholar.google.com/scholar?q=related:alqtT01fv6gJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
2,"CDM Paulo, S Tiago, T Rita, C João…","Seaweeds and Their Derivates as a Multirole Tool in Agriculture",2022,"Seaweed …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003300854-8/seaweeds-derivates-multirole-tool-agriculture-cesar-de-melo-paulo-sousa-tiago-teixeira-rita-cotas-jo%C3%A3o-ana-marta-mendes-gon%C3%A7alves-pacheco-diana-kiril-bahcevandziev-leonel-pereira","https://scholar.google.com/scholar?cites=14631293284836089909&as_sdt=2005&sciodt=2007&hl=en",80,"2024-02-07 15:29:36","","10.1201/9781003300854-8/seaweeds-derivates-multirole-tool-agriculture-cesar-de-melo-paulo-sousa-tiago-teixeira-rita-cotas-jo%C3%A3o-ana-marta-mendes-gon%C3%A7alves-pacheco-diana-kiril-bahcevandziev-leonel-pereira","","",,,,,2,1.00,0,5,2,"Seaweeds have been explored since pre-historic times as manure and to fertilize coastal areas and turn less fertile soil into fertile soil to sustain important crops for human and animal …","","https://scholar.google.com/scholar?q=related:NaA2_7jLDMsJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
27,"CR Strain, KC Collins, V Naughton…","Effects of a polysaccharide-rich extract derived from Irish-sourced Laminaria digitata on the composition and metabolic activity of the human gut microbiota …",2020,"European journal of …","Springer","https://link.springer.com/article/10.1007/s00394-019-01909-6","https://scholar.google.com/scholar?cites=4257018656991738887&as_sdt=2005&sciodt=2007&hl=en",81,"2024-02-07 15:29:36","HTML","10.1007/s00394-019-01909-6","","",,,,,27,6.75,7,4,4,"Background Brown seaweeds are known to be a rich source of fiber with the presence of several non-digestible polysaccharides including laminarin, fucoidan and alginate. These …","https://link.springer.com/article/10.1007/s00394-019-01909-6","https://scholar.google.com/scholar?q=related:B_wz9On3EzsJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"A Ahirwar, A Rai, V Sirotiya, P Khandelwal…","Fermentation of algal biomass for its nutritional value: perspectives and revolutions in the food industry",2024,"Environmental …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/21622515.2023.2283097","https://scholar.google.com/scholar?cites=7347228685889037542&as_sdt=2005&sciodt=2007&hl=en",82,"2024-02-07 15:29:36","","10.1080/21622515.2023.2283097","","",,,,,1,1.00,0,5,1,"… Seaweed viz; Thongweed and Kombu are considered as remarkable sources of vitamin B 12 . Likewise, vitamin D 3 had been extracted from Lessonia corrugate (kombu) up to 0.01 µg/…","","https://scholar.google.com/scholar?q=related:5uT5AZCZ9mUJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
24,"M Campbell, J Ortuño, L Ford, DR Davies, A Koidis…","The effect of ensiling on the nutritional composition and fermentation characteristics of brown seaweeds as a ruminant feed ingredient",2020,"Animals","mdpi.com","https://www.mdpi.com/2076-2615/10/6/1019","https://scholar.google.com/scholar?cites=1501445433415074261&as_sdt=2005&sciodt=2007&hl=en",83,"2024-02-07 15:29:36","","","","",,,,,24,6.00,4,6,4,"Simple Summary In recent years, there has emerged a renewed interest in the inclusion of seaweed as an animal feed ingredient. Due to annual fluctuations in the availability and …","https://www.mdpi.com/2076-2615/10/6/1019/pdf","https://scholar.google.com/scholar?q=related:1YFWrKo01hQJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"N Trivedi, AS Mondal, R Sharma…","Nutraceutical Potential of Marine Macroalgae",2024,"Algal Farming …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781032700359-11/nutraceutical-potential-marine-macroalgae-nitin-trivedi-arijit-sankar-mondal-ritu-sharma-nisha-prajapati-dhanashree-mone","",84,"2024-02-07 15:29:36","","10.1201/9781032700359-11","","",,,,,0,0.00,0,4,1,"… More than a hundred seaweed species are used as food in Japan which includes Laminaria japonica, also called as kombu is a liked snack in the pickled and dried form, Porphyra, and …","","https://scholar.google.com/scholar?q=related:ackvhACbEtQJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
26,"J Garcia-Aguirre, M Alvarado-Morales, IA Fotidis…","Up-concentration of succinic acid, lactic acid, and ethanol fermentations broths by forward osmosis",2020,"Biochemical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1369703X19304218","https://scholar.google.com/scholar?cites=8501373532556561637&as_sdt=2005&sciodt=2007&hl=en",85,"2024-02-07 15:29:36","","","","",,,,,26,6.50,7,4,4,"… Succinic acid fermentation broth form Saccharina latissima macroalgal hydrolysate was previously obtained by [9] and therefore was used directly for the forward osmosis tests. On the …","https://orbit.dtu.dk/files/269923122/j.bej.2019.107482.pdf","https://scholar.google.com/scholar?q=related:5Qzxhi_y-nUJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"LA Canul-Ku, JR Sanginés-García, EA Urquizo…","Effect of Pelagic Sargassum on In Vitro Dry Matter and Organic Matter Degradation, Gas Production, and Protozoa Population",2023,"Animals","mdpi.com","https://www.mdpi.com/2076-2615/13/11/1858","",86,"2024-02-07 15:29:36","HTML","","","",,,,,0,0.00,0,4,1,"… (Ulva rigida, Gracilaria vermiculophylla, and Saccharina latissima) as supplements added at 25% to … [16], who included 25% Saccharina latissima to a mixed total ration where OMD was …","https://www.mdpi.com/2076-2615/13/11/1858","https://scholar.google.com/scholar?q=related:rYI1OYEZQDQJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
112,"DW Abbott, IM Aasen, KA Beauchemin, F Grondahl…","Seaweed and seaweed bioactives for mitigation of enteric methane: Challenges and opportunities",2020,"Animals","mdpi.com","https://www.mdpi.com/2076-2615/10/12/2432","https://scholar.google.com/scholar?cites=4746743539949070277&as_sdt=2005&sciodt=2007&hl=en",87,"2024-02-07 15:29:36","","","","",,,,,112,28.00,22,5,4,"Simple Summary The need to become more efficient in agriculture and the food industry exists parallel to the challenge of climate change. Meat and dairy production is the target of …","https://www.mdpi.com/2076-2615/10/12/2432/pdf","https://scholar.google.com/scholar?q=related:xWeLqhnS30EJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
3,"MM Costa, PA Lopes…","Combined effects of dietary Laminaria digitata with alginate lyase on plasma metabolites and hepatic lipid, pigment and mineral composition of broilers",2022,"BMC Veterinary …","bmcvetres.biomedcentral.com","https://bmcvetres.biomedcentral.com/articles/10.1186/s12917-022-03250-3","https://scholar.google.com/scholar?cites=18422627309044918570&as_sdt=2005&sciodt=2007&hl=en",88,"2024-02-07 15:29:36","HTML","10.1186/s12917-022-03250-3","","",,,,,3,1.50,1,3,2,"… cause of broiler growth impairment, as suggested in a recent study [27] where an increase of FCR was observed in broilers fed 10% of silage or silage residue of Saccharina latissima. …","https://bmcvetres.biomedcentral.com/articles/10.1186/s12917-022-03250-3","https://scholar.google.com/scholar?q=related:KmkIKe5Rqv8J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
7,"BT Haugland, CS Armitage, T Kutti, V Husa…","Large-scale salmon farming in Norway impacts the epiphytic community of Laminaria hyperborea",2021,"Aquaculture …","int-res.com","https://www.int-res.com/abstracts/aei/v13/p81-100","https://scholar.google.com/scholar?cites=14640627901260812900&as_sdt=2005&sciodt=2007&hl=en",89,"2024-02-07 15:29:36","","","","",,,,,7,2.33,1,5,3,"Large-scale finfish farms are increasingly located in dispersive hard-bottom environments where Laminaria hyperborea forests dominate; however, the interactions between farm …","https://www.int-res.com/articles/aei2021/13/q013p081.pdf","https://scholar.google.com/scholar?q=related:ZNJSv4H1LcsJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
11,"H Al-Adilah, MC Feiters, LJ Carpenter, P Kumari…","Halogens in seaweeds: Biological and environmental significance",2022,"Phycology","mdpi.com","https://www.mdpi.com/2673-9410/2/1/9","https://scholar.google.com/scholar?cites=15119905296526647508&as_sdt=2005&sciodt=2007&hl=en",90,"2024-02-07 15:29:36","HTML","","","",,,,,11,5.50,2,5,2,"Many marine algae are strong accumulators of halogens. Commercial iodine production started by burning seaweeds in the 19th century. The high iodine content of certain seaweeds …","https://www.mdpi.com/2673-9410/2/1/9","https://scholar.google.com/scholar?q=related:1KAELcKx1NEJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"PK Perumal, CY Huang, CW Chen, GS Anisha…","Advances in oligosaccharides production from brown seaweeds: extraction, characterization, antimetabolic syndrome, and other potential applications",2023,"…","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10512857/","https://scholar.google.com/scholar?cites=12151181815417557189&as_sdt=2005&sciodt=2007&hl=en",91,"2024-02-07 15:29:36","HTML","","","",,,,,1,1.00,0,5,1,"Brown seaweeds are a promising source of bioactive substances, particularly oligosaccharides. This group has recently gained considerable attention due to its diverse cell wall …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10512857/","https://scholar.google.com/scholar?q=related:xVAmPXuroagJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"MR van Erk, S Vidal-Melgosa…","Microbial communities in intertidal permeable sediments are optimized for the degradation of kelp polysaccharides",2021,"Microbial activity in …","scholar.archive.org","https://scholar.archive.org/work/xkbwbzohk5h3rcq2wozbuyplou/access/wayback/https://media.suub.uni-bremen.de/bitstream/elib/6116/3/Dissertation_Marit%20van%20Erk.pdf#page=67","",92,"2024-02-07 15:29:36","PDF","","","",,,,,0,0.00,0,3,3,"We investigated the potential adaptation of microbial communities in sandy intertidal sediments to kelp-derived carbohydrate substrates. Oxygen microsensor and radiotracer (35S) …","https://scholar.archive.org/work/xkbwbzohk5h3rcq2wozbuyplou/access/wayback/https://media.suub.uni-bremen.de/bitstream/elib/6116/3/Dissertation_Marit%20van%20Erk.pdf#page=67","https://scholar.google.com/scholar?q=related:4SSFfzQIY-4J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
1,"P Krishna Perumal, CY Huang, CW Chen…","Advances in oligosaccharides production from brown seaweeds: extraction, characterization, antimetabolic syndrome, and other potential applications",2023,"…","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/21655979.2023.2252659","https://scholar.google.com/scholar?cites=10946015538914771201&as_sdt=2005&sciodt=2007&hl=en",93,"2024-02-07 15:29:36","","10.1080/21655979.2023.2252659","","",,,,,1,1.00,0,4,1,"Brown seaweeds are a promising source of bioactive substances, particularly oligosaccharides. This group has recently gained considerable attention due to its diverse cell wall …","https://www.tandfonline.com/doi/pdf/10.1080/21655979.2023.2252659","https://scholar.google.com/scholar?q=related:AcHrXiMP6JcJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
0,"I Mesloub, S Yurdugül","Cheese-Algae Interactions",2021,"","ijiasr.penpublishing.net","https://ijiasr.penpublishing.net/files/8/manuscript/manuscript_2860/ijiasr-2860-manuscript-143143.pdf","",94,"2024-02-07 15:29:36","PDF","","","",,,,,0,0.00,0,2,3,"Algae are everywhere in this planet. They have been used in a wide variety of industries because of unique chemical composition and high concentration of bioactive substances. The …","https://ijiasr.penpublishing.net/files/8/manuscript/manuscript_2860/ijiasr-2860-manuscript-143143.pdf","https://scholar.google.com/scholar?q=related:JLsRaBIi448J:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
5,"ER Paine, PW Boyd, RF Strzepek, M Ellwood…","Iron limitation of kelp growth may prevent ocean afforestation",2023,"Communications …","nature.com","https://www.nature.com/articles/s42003-023-04962-4","https://scholar.google.com/scholar?cites=4135176517716999296&as_sdt=2005&sciodt=2007&hl=en",95,"2024-02-07 15:29:36","HTML","","","",,,,,5,5.00,1,5,1,"Carbon dioxide removal (CDR) and emissions reduction are essential to alleviate climate change. Ocean macroalgal afforestation (OMA) is a CDR method already undergoing field …","https://www.nature.com/articles/s42003-023-04962-4","https://scholar.google.com/scholar?q=related:gPwOPiIZYzkJ:scholar.google.com/&scioq=%22saccharina+latissima%22%7C%22s+latissima%22%7C%22s+longicruris%22%7C%22saccharina+longicruris%22%7C%22laminaria+saccharina%22%7C%22l+saccharina%22%7C%22sugar+kelp%22%7C%22sea+belt%22%7C%22kombu%22%7C%22devil%27s+apron%22+%22bacter*%22%7C%22microb*%22%7C%22holob*%22%7C%22symbio*%22&hl=en&as_sdt=2007&as_ylo=2020"
